year,avg_life_exp,country_code,Country_Name
2030,81.337,ARG,
2031,,ARG,
2032,,ARG,
2033,,ARG,
2034,,ARG,
2035,81.93700000000001,ARG,
2036,,ARG,
2037,,ARG,
2038,,ARG,
2039,,ARG,
2040,82.52600000000001,ARG,
2041,,ARG,
2042,,ARG,
2043,,ARG,
2044,,ARG,
2045,83.11200000000001,ARG,
2046,,ARG,
2047,,ARG,
2048,,ARG,
2049,,ARG,
2050,83.68700000000001,ARG,
1960,51.161,ZAF,
1961,51.513999999999996,ZAF,
1962,51.86,ZAF,
1963,52.208,ZAF,
1964,52.566,ZAF,
1965,52.941,ZAF,
1966,53.34,ZAF,
1967,53.763000000000005,ZAF,
1968,54.208,ZAF,
1969,54.678000000000004,ZAF,
1970,55.172,ZAF,
1971,55.69,ZAF,
1972,56.228,ZAF,
1973,56.778999999999996,ZAF,
1974,57.336999999999996,ZAF,
1975,57.893,ZAF,
1976,58.437,ZAF,
1977,58.966,ZAF,
1978,59.479,ZAF,
1979,59.979,ZAF,
1980,60.478,ZAF,
1981,60.994,ZAF,
1982,61.536,ZAF,
1983,62.108000000000004,ZAF,
1984,62.705,ZAF,
1985,63.331,ZAF,
1986,63.99100000000001,ZAF,
1987,64.663,ZAF,
1988,65.31,ZAF,
1989,65.89,ZAF,
1990,66.342,ZAF,
1991,66.602,ZAF,
1992,66.637,ZAF,
1993,66.426,ZAF,
1994,65.967,ZAF,
1995,65.24600000000001,ZAF,
1996,64.266,ZAF,
1997,63.086999999999996,ZAF,
1998,61.793,ZAF,
1999,60.461999999999996,ZAF,
2000,59.185,ZAF,
2001,58.04,ZAF,
2002,57.086999999999996,ZAF,
2003,56.382,ZAF,
2004,55.974,ZAF,
2005,55.927,ZAF,
2006,56.281000000000006,ZAF,
2007,56.994,ZAF,
2008,57.995,ZAF,
2009,59.218,ZAF,
2010,60.565,ZAF,
2011,61.935,ZAF,
2012,63.236000000000004,ZAF,
2013,64.39399999999999,ZAF,
2014,65.359,ZAF,
2015,66.108,ZAF,
2016,66.654,ZAF,
2017,67.064,ZAF,
2018,67.398,ZAF,
2019,67.679,ZAF,
2020,,ZAF,
2021,,ZAF,
2022,,ZAF,
2023,,ZAF,
2024,,ZAF,
2025,69.012,ZAF,
2026,,ZAF,
2027,,ZAF,
2028,,ZAF,
2029,,ZAF,
2030,70.067,ZAF,
2031,,ZAF,
2032,,ZAF,
2033,,ZAF,
2034,,ZAF,
2035,71.023,ZAF,
2036,,ZAF,
2037,,ZAF,
2038,,ZAF,
2039,,ZAF,
2040,71.899,ZAF,
2041,,ZAF,
2042,,ZAF,
2043,,ZAF,
2044,,ZAF,
2045,72.723,ZAF,
2046,,ZAF,
2047,,ZAF,
2048,,ZAF,
2049,,ZAF,
2050,73.499,ZAF,
1960,34.32,TLS,
1961,34.823,TLS,
1962,35.325,TLS,
1963,35.828,TLS,
1964,36.332,TLS,
1965,36.875,TLS,
1966,37.501999999999995,TLS,
1967,38.211,TLS,
1968,38.96,TLS,
1969,39.681,TLS,
1970,40.195,TLS,
1971,40.289,TLS,
1972,39.871,TLS,
1973,38.953,TLS,
1974,37.638000000000005,TLS,
1975,36.167,TLS,
1976,34.857,TLS,
1977,33.994,TLS,
1978,33.775999999999996,TLS,
1979,34.264,TLS,
1980,35.425,TLS,
1981,37.122,TLS,
1982,39.08,TLS,
1983,41.06,TLS,
1984,42.937,TLS,
1985,44.608999999999995,TLS,
1986,46.026,TLS,
1987,47.24100000000001,TLS,
1988,48.31100000000001,TLS,
1989,49.254,TLS,
1990,50.113,TLS,
1991,50.95,TLS,
1992,51.823,TLS,
1993,52.771,TLS,
1994,53.81100000000001,TLS,
1995,54.935,TLS,
1996,56.114,TLS,
1997,57.299,TLS,
1998,58.45,TLS,
1999,59.552,TLS,
2000,60.608000000000004,TLS,
2001,61.631,TLS,
2002,62.638999999999996,TLS,
2003,63.64,TLS,
2004,64.622,TLS,
2005,65.558,TLS,
2006,66.417,TLS,
2007,67.176,TLS,
2008,67.822,TLS,
2009,68.35600000000001,TLS,
2010,68.794,TLS,
2011,69.161,TLS,
2012,69.48899999999999,TLS,
2013,69.807,TLS,
2014,70.127,TLS,
2015,70.454,TLS,
2016,70.781,TLS,
2017,71.092,TLS,
2018,71.376,TLS,
2019,71.635,TLS,
2020,,TLS,
2021,,TLS,
2022,,TLS,
2023,,TLS,
2024,,TLS,
2025,72.874,TLS,
2026,,TLS,
2027,,TLS,
2028,,TLS,
2029,,TLS,
2030,73.804,TLS,
2031,,TLS,
2032,,TLS,
2033,,TLS,
2034,,TLS,
2035,74.645,TLS,
2036,,TLS,
2037,,TLS,
2038,,TLS,
2039,,TLS,
2040,75.423,TLS,
2041,,TLS,
2042,,TLS,
2043,,TLS,
2044,,TLS,
2045,76.152,TLS,
2046,,TLS,
2047,,TLS,
2048,,TLS,
2049,,TLS,
2050,76.835,TLS,
1960,39.909,ETH,
1961,40.596,ETH,
1962,41.246,ETH,
1963,41.84,ETH,
1964,42.37,ETH,
1965,42.832,ETH,
1966,43.232,ETH,
1967,43.588,ETH,
1968,43.912,ETH,
1969,44.211999999999996,ETH,
1970,44.492,ETH,
1971,44.758,ETH,
1972,45.008,ETH,
1973,45.236000000000004,ETH,
1974,45.437,ETH,
1975,45.586999999999996,ETH,
1976,45.657,ETH,
1977,45.64,ETH,
1978,45.54600000000001,ETH,
1979,45.401,ETH,
1980,45.256,ETH,
1981,45.175,ETH,
1982,45.20399999999999,ETH,
1983,45.373000000000005,ETH,
1984,45.687,ETH,
1985,46.125,ETH,
1986,46.648,ETH,
1987,47.193999999999996,ETH,
1988,47.72,ETH,
1989,48.207,ETH,
1990,48.651,ETH,
1991,49.065,ETH,
1992,49.478,ETH,
1993,49.913000000000004,ETH,
1994,50.376000000000005,ETH,
1995,50.858000000000004,ETH,
1996,51.345,ETH,
1997,51.828,ETH,
1998,52.31100000000001,ETH,
1999,52.806000000000004,ETH,
2000,53.348,ETH,
2001,53.976000000000006,ETH,
2002,54.717,ETH,
2003,55.58,ETH,
2004,56.559,ETH,
2005,57.638999999999996,ETH,
2006,58.79600000000001,ETH,
2007,59.983000000000004,ETH,
2008,61.155,ETH,
2009,62.277,ETH,
2010,63.315,ETH,
2011,64.244,ETH,
2012,65.065,ETH,
2013,65.783,ETH,
2014,66.399,ETH,
2015,66.926,ETH,
2016,67.378,ETH,
2017,67.78399999999999,ETH,
2018,68.165,ETH,
2019,68.536,ETH,
2020,,ETH,
2021,,ETH,
2022,,ETH,
2023,,ETH,
2024,,ETH,
2025,70.661,ETH,
2026,,ETH,
2027,,ETH,
2028,,ETH,
2029,,ETH,
2030,72.179,ETH,
2031,,ETH,
2032,,ETH,
2033,,ETH,
2034,,ETH,
2035,73.486,ETH,
2036,,ETH,
2037,,ETH,
2038,,ETH,
2039,,ETH,
2040,74.63,ETH,
2041,,ETH,
2042,,ETH,
2043,,ETH,
2044,,ETH,
2045,75.65100000000001,ETH,
2046,,ETH,
2047,,ETH,
2048,,ETH,
2049,,ETH,
2050,76.572,ETH,
1960,38.763000000000005,AGO,
1961,39.069,AGO,
1962,39.391,AGO,
1963,39.727,AGO,
1964,40.075,AGO,
1965,40.433,AGO,
1966,40.801,AGO,
1967,41.175,AGO,
1968,41.553999999999995,AGO,
1969,41.934,AGO,
1970,42.31399999999999,AGO,
1971,42.693000000000005,AGO,
1972,43.073,AGO,
1973,43.449,AGO,
1974,43.82,AGO,
1975,44.181000000000004,AGO,
1976,44.531000000000006,AGO,
1977,44.86600000000001,AGO,
1978,45.183,AGO,
1979,45.48,AGO,
1980,45.754,AGO,
1981,46.005,AGO,
1982,46.231,AGO,
1983,46.434,AGO,
1984,46.611999999999995,AGO,
1985,46.762,AGO,
1986,46.878,AGO,
1987,46.961999999999996,AGO,
1988,47.016999999999996,AGO,
1989,47.052,AGO,
1990,47.07,AGO,
1991,47.077,AGO,
1992,47.082,AGO,
1993,47.101000000000006,AGO,
1994,47.148999999999994,AGO,
1995,47.242,AGO,
1996,47.391000000000005,AGO,
1997,47.605,AGO,
1998,47.893,AGO,
1999,48.265,AGO,
2000,48.736000000000004,AGO,
2001,49.317,AGO,
2002,50.005,AGO,
2003,50.788999999999994,AGO,
2004,51.661,AGO,
2005,52.614,AGO,
2006,53.641999999999996,AGO,
2007,54.726000000000006,AGO,
2008,55.839,AGO,
2009,56.953,AGO,
2010,58.033,AGO,
2011,59.052,AGO,
2012,59.992,AGO,
2013,60.841,AGO,
2014,61.591,AGO,
2015,62.236999999999995,AGO,
2016,62.783,AGO,
2017,63.251999999999995,AGO,
2018,63.666000000000004,AGO,
2019,64.039,AGO,
2020,,AGO,
2021,,AGO,
2022,,AGO,
2023,,AGO,
2024,,AGO,
2025,65.925,AGO,
2026,,AGO,
2027,,AGO,
2028,,AGO,
2029,,AGO,
2030,67.376,AGO,
2031,,AGO,
2032,,AGO,
2033,,AGO,
2034,,AGO,
2035,68.668,AGO,
2036,,AGO,
2037,,AGO,
2038,,AGO,
2039,,AGO,
2040,69.816,AGO,
2041,,AGO,
2042,,AGO,
2043,,AGO,
2044,,AGO,
2045,70.82600000000001,AGO,
2046,,AGO,
2047,,AGO,
2048,,AGO,
2049,,AGO,
2050,71.738,AGO,
1960,40.529,IND,
1961,41.133,IND,
1962,41.748000000000005,IND,
1963,42.375,IND,
1964,43.015,IND,
1965,43.669,IND,
1966,44.335,IND,
1967,45.012,IND,
1968,45.698,IND,
1969,46.393,IND,
1970,47.099,IND,
1971,47.818000000000005,IND,
1972,48.55,IND,
1973,49.29,IND,
1974,50.028999999999996,IND,
1975,50.75899999999999,IND,
1976,51.466,IND,
1977,52.141999999999996,IND,
1978,52.778999999999996,IND,
1979,53.371,IND,
1980,53.912,IND,
1981,54.397,IND,
1982,54.835,IND,
1983,55.236999999999995,IND,
1984,55.61600000000001,IND,
1985,55.988,IND,
1986,56.373000000000005,IND,
1987,56.782,IND,
1988,57.226000000000006,IND,
1989,57.707,IND,
1990,58.226000000000006,IND,
1991,58.773999999999994,IND,
1992,59.336999999999996,IND,
1993,59.9,IND,
1994,60.45399999999999,IND,
1995,60.99100000000001,IND,
1996,61.503,IND,
1997,61.992,IND,
1998,62.46,IND,
1999,62.906000000000006,IND,
2000,63.333999999999996,IND,
2001,63.745,IND,
2002,64.145,IND,
2003,64.543,IND,
2004,64.943,IND,
2005,65.357,IND,
2006,65.793,IND,
2007,66.253,IND,
2008,66.735,IND,
2009,67.23100000000001,IND,
2010,67.73,IND,
2011,68.218,IND,
2012,68.68,IND,
2013,69.10600000000001,IND,
2014,69.491,IND,
2015,69.835,IND,
2016,70.142,IND,
2017,70.425,IND,
2018,70.692,IND,
2019,70.95,IND,
2020,,IND,
2021,,IND,
2022,,IND,
2023,,IND,
2024,,IND,
2025,72.392,IND,
2026,,IND,
2027,,IND,
2028,,IND,
2029,,IND,
2030,73.458,IND,
2031,,IND,
2032,,IND,
2033,,IND,
2034,,IND,
2035,74.41199999999999,IND,
2036,,IND,
2037,,IND,
2038,,IND,
2039,,IND,
2040,75.295,IND,
2041,,IND,
2042,,IND,
2043,,IND,
2044,,IND,
2045,76.113,IND,
2046,,IND,
2047,,IND,
2048,,IND,
2049,,IND,
2050,76.881,IND,
1960,62.879,ATG,
1961,63.467,ATG,
1962,64.03699999999999,ATG,
1963,64.582,ATG,
1964,65.092,ATG,
1965,65.559,ATG,
1966,65.977,ATG,
1967,66.34899999999999,ATG,
1968,66.682,ATG,
1969,66.982,ATG,
1970,67.257,ATG,
1971,67.516,ATG,
1972,67.77,ATG,
1973,68.027,ATG,
1974,68.295,ATG,
1975,68.579,ATG,
1976,68.881,ATG,
1977,69.196,ATG,
1978,69.521,ATG,
1979,69.854,ATG,
1980,70.192,ATG,
1981,70.53699999999999,ATG,
1982,70.883,ATG,
1983,71.227,ATG,
1984,71.566,ATG,
1985,71.893,ATG,
1986,72.203,ATG,
1987,72.49600000000001,ATG,
1988,72.77,ATG,
1989,73.025,ATG,
1990,73.263,ATG,
1991,73.487,ATG,
1992,73.7,ATG,
1993,73.90899999999999,ATG,
1994,74.115,ATG,
1995,74.32,ATG,
1996,74.528,ATG,
1997,74.735,ATG,
1998,74.943,ATG,
1999,75.15,ATG,
2000,75.357,ATG,
2001,75.562,ATG,
2002,75.764,ATG,
2003,75.962,ATG,
2004,76.154,ATG,
2005,76.339,ATG,
2006,76.515,ATG,
2007,76.681,ATG,
2008,76.83800000000001,ATG,
2009,76.985,ATG,
2010,77.12100000000001,ATG,
2011,77.24600000000001,ATG,
2012,77.36,ATG,
2013,77.46600000000001,ATG,
2014,77.566,ATG,
2015,77.665,ATG,
2016,77.766,ATG,
2017,77.87100000000001,ATG,
2018,77.983,ATG,
2019,78.104,ATG,
2020,,ATG,
2021,,ATG,
2022,,ATG,
2023,,ATG,
2024,,ATG,
2025,78.915,ATG,
2026,,ATG,
2027,,ATG,
2028,,ATG,
2029,,ATG,
2030,79.583,ATG,
2031,,ATG,
2032,,ATG,
2033,,ATG,
2034,,ATG,
2035,80.229,ATG,
2036,,ATG,
2037,,ATG,
2038,,ATG,
2039,,ATG,
2040,80.847,ATG,
2041,,ATG,
2042,,ATG,
2043,,ATG,
2044,,ATG,
2045,81.45100000000001,ATG,
2046,,ATG,
2047,,ATG,
2048,,ATG,
2049,,ATG,
2050,82.051,ATG,
1960,70.541,GRC,
1961,70.937,GRC,
1962,71.296,GRC,
1963,71.613,GRC,
1964,71.889,GRC,
1965,72.137,GRC,
1966,72.38,GRC,
1967,72.637,GRC,
1968,72.925,GRC,
1969,73.244,GRC,
1970,73.586,GRC,
1971,73.933,GRC,
1972,74.265,GRC,
1973,74.572,GRC,
1974,74.852,GRC,
1975,75.12,GRC,
1976,75.39399999999999,GRC,
1977,75.695,GRC,
1978,76.031,GRC,
1979,76.40100000000001,GRC,
1980,76.791,GRC,
1981,77.183,GRC,
1982,77.555,GRC,
1983,77.89,GRC,
1984,78.184,GRC,
1985,78.438,GRC,
1986,78.66,GRC,
1987,78.868,GRC,
1988,79.07300000000001,GRC,
1989,79.3,GRC,
1990,79.5,GRC,
1991,79.8,GRC,
1992,80.2,GRC,
1993,79.9,GRC,
1994,80.2,GRC,
1995,80.3,GRC,
1996,80.4,GRC,
1997,80.8,GRC,
1998,80.4,GRC,
1999,80.6,GRC,
2000,80.5,GRC,
2001,81.0,GRC,
2002,81.1,GRC,
2003,81.3,GRC,
2004,81.6,GRC,
2005,81.8,GRC,
2006,82.0,GRC,
2007,82.0,GRC,
2008,82.5,GRC,
2009,82.8,GRC,
2010,83.0,GRC,
2011,83.6,GRC,
2012,83.4,GRC,
2013,84.0,GRC,
2014,84.1,GRC,
2015,83.7,GRC,
2016,84.0,GRC,
2017,83.9,GRC,
2018,84.4,GRC,
2019,84.5,GRC,
2020,,GRC,
2021,,GRC,
2022,,GRC,
2023,,GRC,
2024,,GRC,
2025,85.381,GRC,
2026,,GRC,
2027,,GRC,
2028,,GRC,
2029,,GRC,
2030,85.976,GRC,
2031,,GRC,
2032,,GRC,
2033,,GRC,
2034,,GRC,
2035,86.56700000000001,GRC,
2036,,GRC,
2037,,GRC,
2038,,GRC,
2039,,GRC,
2040,87.146,GRC,
2041,,GRC,
2042,,GRC,
2043,,GRC,
2044,,GRC,
2045,87.721,GRC,
2046,,GRC,
2047,,GRC,
2048,,GRC,
2049,,GRC,
2050,88.291,GRC,
1960,54.672,ZWE,
1961,55.141000000000005,ZWE,
1962,55.608999999999995,ZWE,
1963,56.071000000000005,ZWE,
1964,56.521,ZWE,
1965,56.952,ZWE,
1966,57.354,ZWE,
1967,57.725,ZWE,
1968,58.06100000000001,ZWE,
1969,58.364,ZWE,
1970,58.629,ZWE,
1971,58.856,ZWE,
1972,59.052,ZWE,
1973,59.231,ZWE,
1974,59.407,ZWE,
1975,59.607,ZWE,
1976,59.857,ZWE,
1977,60.17,ZWE,
1978,60.54600000000001,ZWE,
1979,60.977,ZWE,
1980,61.46,ZWE,
1981,61.989,ZWE,
1982,62.528,ZWE,
1983,63.028999999999996,ZWE,
1984,63.441,ZWE,
1985,63.701,ZWE,
1986,63.746,ZWE,
1987,63.545,ZWE,
1988,63.083999999999996,ZWE,
1989,62.356,ZWE,
1990,61.355,ZWE,
1991,60.086000000000006,ZWE,
1992,58.608000000000004,ZWE,
1993,56.995,ZWE,
1994,55.313,ZWE,
1995,53.63,ZWE,
1996,52.001999999999995,ZWE,
1997,50.472,ZWE,
1998,49.086999999999996,ZWE,
1999,47.891999999999996,ZWE,
2000,46.905,ZWE,
2001,46.111000000000004,ZWE,
2002,45.494,ZWE,
2003,45.059,ZWE,
2004,44.846000000000004,ZWE,
2005,44.961999999999996,ZWE,
2006,45.535,ZWE,
2007,46.603,ZWE,
2008,48.14,ZWE,
2009,50.068000000000005,ZWE,
2010,52.239,ZWE,
2011,54.471000000000004,ZWE,
2012,56.578,ZWE,
2013,58.412,ZWE,
2014,59.891999999999996,ZWE,
2015,60.983999999999995,ZWE,
2016,61.718999999999994,ZWE,
2017,62.22,ZWE,
2018,62.598,ZWE,
2019,62.898999999999994,ZWE,
2020,,ZWE,
2021,,ZWE,
2022,,ZWE,
2023,,ZWE,
2024,,ZWE,
2025,64.365,ZWE,
2026,,ZWE,
2027,,ZWE,
2028,,ZWE,
2029,,ZWE,
2030,65.689,ZWE,
2031,,ZWE,
2032,,ZWE,
2033,,ZWE,
2034,,ZWE,
2035,66.929,ZWE,
2036,,ZWE,
2037,,ZWE,
2038,,ZWE,
2039,,ZWE,
2040,68.081,ZWE,
2041,,ZWE,
2042,,ZWE,
2043,,ZWE,
2044,,ZWE,
2045,69.167,ZWE,
2046,,ZWE,
2047,,ZWE,
2048,,ZWE,
2049,,ZWE,
2050,70.175,ZWE,
1960,63.946000000000005,TTO,
1961,64.411,TTO,
1962,64.82,TTO,
1963,65.17,TTO,
1964,65.465,TTO,
1965,65.71,TTO,
1966,65.917,TTO,
1967,66.098,TTO,
1968,66.27,TTO,
1969,66.441,TTO,
1970,66.62100000000001,TTO,
1971,66.816,TTO,
1972,67.024,TTO,
1973,67.241,TTO,
1974,67.465,TTO,
1975,67.694,TTO,
1976,67.921,TTO,
1977,68.141,TTO,
1978,68.348,TTO,
1979,68.538,TTO,
1980,68.709,TTO,
1981,68.859,TTO,
1982,68.991,TTO,
1983,69.108,TTO,
1984,69.215,TTO,
1985,69.317,TTO,
1986,69.421,TTO,
1987,69.529,TTO,
1988,69.645,TTO,
1989,69.77199999999999,TTO,
1990,69.905,TTO,
1991,70.038,TTO,
1992,70.167,TTO,
1993,70.291,TTO,
1994,70.415,TTO,
1995,70.548,TTO,
1996,70.703,TTO,
1997,70.889,TTO,
1998,71.111,TTO,
1999,71.37100000000001,TTO,
2000,71.668,TTO,
2001,71.995,TTO,
2002,72.342,TTO,
2003,72.696,TTO,
2004,73.048,TTO,
2005,73.388,TTO,
2006,73.709,TTO,
2007,74.008,TTO,
2008,74.285,TTO,
2009,74.538,TTO,
2010,74.766,TTO,
2011,74.971,TTO,
2012,75.158,TTO,
2013,75.334,TTO,
2014,75.5,TTO,
2015,75.65899999999999,TTO,
2016,75.811,TTO,
2017,75.955,TTO,
2018,76.092,TTO,
2019,76.22399999999999,TTO,
2020,,TTO,
2021,,TTO,
2022,,TTO,
2023,,TTO,
2024,,TTO,
2025,76.98100000000001,TTO,
2026,,TTO,
2027,,TTO,
2028,,TTO,
2029,,TTO,
2030,77.618,TTO,
2031,,TTO,
2032,,TTO,
2033,,TTO,
2034,,TTO,
2035,78.232,TTO,
2036,,TTO,
2037,,TTO,
2038,,TTO,
2039,,TTO,
2040,78.831,TTO,
2041,,TTO,
2042,,TTO,
2043,,TTO,
2044,,TTO,
2045,79.42699999999999,TTO,
2046,,TTO,
2047,,TTO,
2048,,TTO,
2049,,TTO,
2050,80.01100000000001,TTO,
1960,73.9,NZL,
1961,73.7,NZL,
1962,74.1,NZL,
1963,74.2,NZL,
1964,74.3,NZL,
1965,74.3,NZL,
1966,74.3,NZL,
1967,74.7,NZL,
1968,74.3,NZL,
1969,74.7,NZL,
1970,74.5,NZL,
1971,75.0,NZL,
1972,74.8,NZL,
1973,75.1,NZL,
1974,75.1,NZL,
1975,75.6,NZL,
1976,75.7,NZL,
1977,75.6,NZL,
1978,76.4,NZL,
1979,76.5,NZL,
1980,75.8,NZL,
1981,76.9,NZL,
1982,76.9,NZL,
1983,76.9,NZL,
1984,77.7,NZL,
1985,76.8,NZL,
1986,77.4,NZL,
1987,77.2,NZL,
1988,77.6,NZL,
1989,78.0,NZL,
1990,78.4,NZL,
1991,78.9,NZL,
1992,79.3,NZL,
1993,79.2,NZL,
1994,79.7,NZL,
1995,79.5,NZL,
1996,79.4,NZL,
1997,80.1,NZL,
1998,80.8,NZL,
1999,80.4,NZL,
2000,81.3,NZL,
2001,81.1,NZL,
2002,81.1,NZL,
2003,81.4,NZL,
2004,81.7,NZL,
2005,81.9,NZL,
2006,82.2,NZL,
2007,82.2,NZL,
2008,82.4,NZL,
2009,82.7,NZL,
2010,82.7,NZL,
2011,82.8,NZL,
2012,83.0,NZL,
2013,83.2,NZL,
2014,83.3,NZL,
2015,83.27,NZL,
2016,83.4,NZL,
2017,83.4,NZL,
2018,83.6,NZL,
2019,83.5,NZL,
2020,,NZL,
2021,,NZL,
2022,,NZL,
2023,,NZL,
2024,,NZL,
2025,84.671,NZL,
2026,,NZL,
2027,,NZL,
2028,,NZL,
2029,,NZL,
2030,85.24600000000001,NZL,
2031,,NZL,
2032,,NZL,
2033,,NZL,
2034,,NZL,
2035,85.815,NZL,
2036,,NZL,
2037,,NZL,
2038,,NZL,
2039,,NZL,
2040,86.385,NZL,
2041,,NZL,
2042,,NZL,
2043,,NZL,
2044,,NZL,
2045,86.955,NZL,
2046,,NZL,
2047,,NZL,
2048,,NZL,
2049,,NZL,
2050,87.52600000000001,NZL,
1960,38.445,NGA,
1961,38.887,NGA,
1962,39.315,NGA,
1963,39.724000000000004,NGA,
1964,40.111999999999995,NGA,
1965,40.483000000000004,NGA,
1966,40.843,NGA,
1967,41.201,NGA,
1968,41.566,NGA,
1969,41.943000000000005,NGA,
1970,42.335,NGA,
1971,42.747,NGA,
1972,43.174,NGA,
1973,43.613,NGA,
1974,44.058,NGA,
1975,44.507,NGA,
1976,44.961000000000006,NGA,
1977,45.412,NGA,
1978,45.849,NGA,
1979,46.261,NGA,
1980,46.626999999999995,NGA,
1981,46.927,NGA,
1982,47.153999999999996,NGA,
1983,47.306000000000004,NGA,
1984,47.386,NGA,
1985,47.403999999999996,NGA,
1986,47.378,NGA,
1987,47.328,NGA,
1988,47.273999999999994,NGA,
1989,47.228,NGA,
1990,47.191,NGA,
1991,47.16,NGA,
1992,47.126999999999995,NGA,
1993,47.088,NGA,
1994,47.049,NGA,
1995,47.013999999999996,NGA,
1996,46.988,NGA,
1997,46.979,NGA,
1998,47.0,NGA,
1999,47.063,NGA,
2000,47.18899999999999,NGA,
2001,47.396,NGA,
2002,47.69,NGA,
2003,48.067,NGA,
2004,48.519,NGA,
2005,49.028,NGA,
2006,49.57,NGA,
2007,50.121,NGA,
2008,50.658,NGA,
2009,51.17100000000001,NGA,
2010,51.656000000000006,NGA,
2011,52.12,NGA,
2012,52.57899999999999,NGA,
2013,53.042,NGA,
2014,53.506,NGA,
2015,53.967,NGA,
2016,54.415,NGA,
2017,54.843,NGA,
2018,55.244,NGA,
2019,55.619,NGA,
2020,,NGA,
2021,,NGA,
2022,,NGA,
2023,,NGA,
2024,,NGA,
2025,57.571000000000005,NGA,
2026,,NGA,
2027,,NGA,
2028,,NGA,
2029,,NGA,
2030,59.163999999999994,NGA,
2031,,NGA,
2032,,NGA,
2033,,NGA,
2034,,NGA,
2035,60.67100000000001,NGA,
2036,,NGA,
2037,,NGA,
2038,,NGA,
2039,,NGA,
2040,62.075,NGA,
2041,,NGA,
2042,,NGA,
2043,,NGA,
2044,,NGA,
2045,63.387,NGA,
2046,,NGA,
2047,,NGA,
2048,,NGA,
2049,,NGA,
2050,64.59100000000001,NGA,
1960,60.451,KGZ,
1961,60.885,KGZ,
1962,61.321999999999996,KGZ,
1963,61.761,KGZ,
1964,62.198,KGZ,
1965,62.63,KGZ,
1966,63.052,KGZ,
1967,63.458999999999996,KGZ,
1968,63.847,KGZ,
1969,64.214,KGZ,
1970,64.554,KGZ,
1971,64.863,KGZ,
1972,65.14399999999999,KGZ,
1973,65.402,KGZ,
1974,65.642,KGZ,
1975,65.876,KGZ,
1976,66.113,KGZ,
1977,66.363,KGZ,
1978,66.631,KGZ,
1979,66.922,KGZ,
1980,67.23899999999999,KGZ,
1981,67.584,KGZ,
1982,67.94800000000001,KGZ,
1983,68.319,KGZ,
1984,68.687,KGZ,
1985,69.03699999999999,KGZ,
1986,69.35600000000001,KGZ,
1987,69.635,KGZ,
1988,69.866,KGZ,
1989,71.8,KGZ,
1990,72.6,KGZ,
1991,72.7,KGZ,
1992,72.2,KGZ,
1993,71.7,KGZ,
1994,70.7,KGZ,
1995,70.4,KGZ,
1996,71.0,KGZ,
1997,71.4,KGZ,
1998,71.2,KGZ,
1999,72.6,KGZ,
2000,72.4,KGZ,
2001,72.6,KGZ,
2002,72.1,KGZ,
2003,72.2,KGZ,
2004,72.2,KGZ,
2005,71.9,KGZ,
2006,72.1,KGZ,
2007,72.3,KGZ,
2008,72.6,KGZ,
2009,73.2,KGZ,
2010,73.5,KGZ,
2011,73.7,KGZ,
2012,74.1,KGZ,
2013,74.3,KGZ,
2014,74.5,KGZ,
2015,74.8,KGZ,
2016,75.1,KGZ,
2017,75.4,KGZ,
2018,75.6,KGZ,
2019,75.8,KGZ,
2020,,KGZ,
2021,,KGZ,
2022,,KGZ,
2023,,KGZ,
2024,,KGZ,
2025,76.369,KGZ,
2026,,KGZ,
2027,,KGZ,
2028,,KGZ,
2029,,KGZ,
2030,77.023,KGZ,
2031,,KGZ,
2032,,KGZ,
2033,,KGZ,
2034,,KGZ,
2035,77.657,KGZ,
2036,,KGZ,
2037,,KGZ,
2038,,KGZ,
2039,,KGZ,
2040,78.277,KGZ,
2041,,KGZ,
2042,,KGZ,
2043,,KGZ,
2044,,KGZ,
2045,78.88600000000001,KGZ,
2046,,KGZ,
2047,,KGZ,
2048,,KGZ,
2049,,KGZ,
2050,79.492,KGZ,
1960,37.169000000000004,LBR,
1961,37.396,LBR,
1962,37.668,LBR,
1963,37.995,LBR,
1964,38.379,LBR,
1965,38.816,LBR,
1966,39.299,LBR,
1967,39.812,LBR,
1968,40.347,LBR,
1969,40.898,LBR,
1970,41.468,LBR,
1971,42.068000000000005,LBR,
1972,42.702,LBR,
1973,43.368,LBR,
1974,44.056000000000004,LBR,
1975,44.756,LBR,
1976,45.458,LBR,
1977,46.147,LBR,
1978,46.799,LBR,
1979,47.395,LBR,
1980,47.907,LBR,
1981,48.31,LBR,
1982,48.599,LBR,
1983,48.776,LBR,
1984,48.847,LBR,
1985,48.812,LBR,
1986,48.673,LBR,
1987,48.46,LBR,
1988,48.217,LBR,
1989,47.99,LBR,
1990,47.85,LBR,
1991,47.869,LBR,
1992,48.078,LBR,
1993,48.482,LBR,
1994,49.068000000000005,LBR,
1995,49.778,LBR,
1996,50.521,LBR,
1997,51.218999999999994,LBR,
1998,51.823,LBR,
1999,52.32899999999999,LBR,
2000,52.788999999999994,LBR,
2001,53.293,LBR,
2002,53.923,LBR,
2003,54.728,LBR,
2004,55.699,LBR,
2005,56.785,LBR,
2006,57.902,LBR,
2007,58.956,LBR,
2008,59.876999999999995,LBR,
2009,60.641999999999996,LBR,
2010,61.258,LBR,
2011,61.763000000000005,LBR,
2012,62.224,LBR,
2013,62.692,LBR,
2014,63.181000000000004,LBR,
2015,63.688,LBR,
2016,64.19800000000001,LBR,
